event_id,timestamp_utc,ticker,source,lang,text
evt_002730,2024-01-23 12:45:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT negative momentum market outlook
evt_002731,2024-01-13 19:35:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT breakdown market outlook
evt_002732,2024-01-03 06:55:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT mixed signals market outlook
evt_002733,2024-02-04 13:25:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT risk off market outlook
evt_002734,2024-01-29 12:20:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT positive momentum market outlook
evt_002735,2024-01-05 09:05:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT strong demand market outlook
evt_002736,2024-01-19 21:25:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT sell pressure market outlook
evt_002737,2024-01-17 01:00:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT flat move market outlook
evt_002738,2024-01-06 14:40:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT positive momentum market outlook
evt_002739,2024-01-12 04:40:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT negative momentum market outlook
evt_002740,2024-01-03 10:30:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT sell pressure market outlook
evt_002741,2024-01-04 09:10:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT bearish setup market outlook
evt_002742,2024-02-05 18:55:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT positive momentum market outlook
evt_002743,2024-01-29 22:35:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT risk off market outlook
evt_002744,2024-02-01 12:15:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT negative momentum market outlook
evt_002745,2024-02-04 03:40:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT mixed signals market outlook
evt_002746,2024-02-03 22:20:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT strong demand market outlook
evt_002747,2024-01-01 11:50:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT mixed signals market outlook
evt_002748,2024-01-07 06:45:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT negative momentum market outlook
evt_002749,2024-01-22 20:10:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT positive momentum market outlook
evt_002750,2024-01-06 12:00:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT sell pressure market outlook
evt_002751,2024-01-09 17:55:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT buy pressure market outlook
evt_002752,2024-01-08 08:05:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT breakdown market outlook
evt_002753,2024-02-08 10:35:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT uncertain market outlook
evt_002754,2024-01-16 03:20:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT buy pressure market outlook
evt_002755,2024-01-30 10:45:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT bearish setup market outlook
evt_002756,2024-02-02 06:35:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT uncertain market outlook
evt_002757,2024-01-29 15:55:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT positive momentum market outlook
evt_002758,2024-02-06 23:50:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT range market outlook
evt_002759,2024-01-26 10:50:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT range market outlook
evt_002760,2024-01-25 09:25:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT sell pressure market outlook
evt_002761,2024-01-07 03:35:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT negative momentum market outlook
evt_002762,2024-01-17 05:40:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT sell pressure market outlook
evt_002763,2024-01-25 16:45:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT negative momentum market outlook
evt_002764,2024-01-03 12:20:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT uncertain market outlook
evt_002765,2024-01-24 17:30:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT bullish setup market outlook
evt_002766,2024-01-14 14:10:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT breakout market outlook
evt_002767,2024-01-23 14:50:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT risk off market outlook
evt_002768,2024-02-04 00:10:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT flat move market outlook
evt_002769,2024-02-07 06:55:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT buy pressure market outlook
evt_002770,2024-01-26 10:30:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT uncertain market outlook
evt_002771,2024-01-08 08:05:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT negative momentum market outlook
evt_002772,2024-02-09 17:35:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT risk off market outlook
evt_002773,2024-02-03 15:35:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT buy pressure market outlook
evt_002774,2024-01-15 08:25:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT range market outlook
evt_002775,2024-02-08 01:50:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT sideways market outlook
evt_002776,2024-01-18 07:50:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT sell pressure market outlook
evt_002777,2024-01-17 03:15:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT risk off market outlook
evt_002778,2024-01-28 05:55:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT mixed signals market outlook
evt_002779,2024-01-16 01:30:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT risk off market outlook
evt_002780,2024-01-10 19:55:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT uncertain market outlook
evt_002781,2024-01-29 06:35:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT buy pressure market outlook
evt_002782,2024-01-09 21:45:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT flat move market outlook
evt_002783,2024-01-18 02:20:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT strong demand market outlook
evt_002784,2024-02-07 04:30:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT breakout market outlook
evt_002785,2024-01-14 05:25:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT sideways market outlook
evt_002786,2024-01-09 17:40:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT bearish setup market outlook
evt_002787,2024-01-05 05:10:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT negative momentum market outlook
evt_002788,2024-02-01 09:45:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT breakdown market outlook
evt_002789,2024-01-19 11:00:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT range market outlook
evt_002790,2024-01-14 02:45:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT mixed signals market outlook
evt_002791,2024-01-05 07:15:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT breakout market outlook
evt_002792,2024-01-05 01:55:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT flat move market outlook
evt_002793,2024-01-28 11:45:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT sideways market outlook
evt_002794,2024-01-22 11:00:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT negative momentum market outlook
evt_002795,2024-01-13 06:05:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT positive momentum market outlook
evt_002796,2024-01-22 22:05:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT bullish setup market outlook
evt_002797,2024-01-04 15:15:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT flat move market outlook
evt_002798,2024-02-01 14:05:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT range market outlook
evt_002799,2024-02-01 04:55:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT uncertain market outlook
evt_002800,2024-02-02 11:05:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT bullish setup market outlook
evt_002801,2024-01-14 01:25:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT breakdown market outlook
evt_002802,2024-01-14 06:55:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT flat move market outlook
evt_002803,2024-01-28 13:40:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT sideways market outlook
evt_002804,2024-01-29 04:20:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT buy pressure market outlook
evt_002805,2024-01-17 15:15:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT sideways market outlook
evt_002806,2024-02-04 06:45:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT risk off market outlook
evt_002807,2024-01-30 08:10:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT breakdown market outlook
evt_002808,2024-01-02 07:35:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT flat move market outlook
evt_002809,2024-01-31 08:00:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT uncertain market outlook
evt_002810,2024-02-07 13:45:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT mixed signals market outlook
evt_002811,2024-01-25 13:00:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT breakdown market outlook
evt_002812,2024-01-06 08:15:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT bullish setup market outlook
evt_002813,2024-02-10 17:50:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT sell pressure market outlook
evt_002814,2024-01-21 00:55:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT negative momentum market outlook
evt_002815,2024-02-02 16:35:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT negative momentum market outlook
evt_002816,2024-01-04 07:50:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT sell pressure market outlook
evt_002817,2024-01-30 15:50:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT breakout market outlook
evt_002818,2024-01-16 09:55:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT bearish setup market outlook
evt_002819,2024-01-02 03:50:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT flat move market outlook
evt_002820,2024-01-31 23:40:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT range market outlook
evt_002821,2024-01-27 11:50:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT risk off market outlook
evt_002822,2024-01-08 22:10:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT buy pressure market outlook
evt_002823,2024-01-04 14:30:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT buy pressure market outlook
evt_002824,2024-01-28 11:25:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT strong demand market outlook
evt_002825,2024-01-13 16:55:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT uncertain market outlook
evt_002826,2024-01-03 03:10:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT buy pressure market outlook
evt_002827,2024-01-12 01:55:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT bullish setup market outlook
evt_002828,2024-01-21 00:50:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT breakdown market outlook
evt_002829,2024-01-06 19:50:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT sideways market outlook
evt_002830,2024-01-27 13:50:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT bullish setup market outlook
evt_002831,2024-02-01 10:20:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT uncertain market outlook
evt_002832,2024-01-11 08:10:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT uncertain market outlook
evt_002833,2024-01-30 00:50:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT positive momentum market outlook
evt_002834,2024-01-08 09:20:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT breakdown market outlook
evt_002835,2024-02-02 00:05:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT breakdown market outlook
evt_002836,2024-01-31 07:25:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT strong demand market outlook
evt_002837,2024-02-04 06:55:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT breakout market outlook
evt_002838,2024-01-08 22:35:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT buy pressure market outlook
evt_002839,2024-02-08 20:25:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT buy pressure market outlook
evt_002840,2024-01-17 09:55:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT breakdown market outlook
evt_002841,2024-01-11 15:50:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT sideways market outlook
evt_002842,2024-02-01 15:00:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT sell pressure market outlook
evt_002843,2024-01-23 19:00:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT bearish setup market outlook
evt_002844,2024-01-14 03:40:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT risk off market outlook
evt_002845,2024-01-06 06:55:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT sideways market outlook
evt_002846,2024-02-06 23:45:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT range market outlook
evt_002847,2024-01-20 10:10:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT breakdown market outlook
evt_002848,2024-01-03 05:45:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT breakout market outlook
evt_002849,2024-02-05 07:55:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT sideways market outlook
evt_002850,2024-01-21 19:55:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT breakout market outlook
evt_002851,2024-01-20 08:45:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT bearish setup market outlook
evt_002852,2024-01-20 08:55:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT buy pressure market outlook
evt_002853,2024-01-09 01:50:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT breakout market outlook
evt_002854,2024-01-04 04:15:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT uncertain market outlook
evt_002855,2024-02-09 16:40:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT mixed signals market outlook
evt_002856,2024-02-08 02:30:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT buy pressure market outlook
evt_002857,2024-01-20 01:25:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT sideways market outlook
evt_002858,2024-01-20 23:45:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT buy pressure market outlook
evt_002859,2024-01-01 22:15:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT sideways market outlook
evt_002860,2024-01-08 17:25:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT sell pressure market outlook
evt_002861,2024-01-18 11:55:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT range market outlook
evt_002862,2024-01-16 04:10:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT range market outlook
evt_002863,2024-01-25 12:05:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT risk off market outlook
evt_002864,2024-01-12 06:10:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT sell pressure market outlook
evt_002865,2024-01-16 19:10:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT mixed signals market outlook
evt_002866,2024-01-19 22:10:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT negative momentum market outlook
evt_002867,2024-01-23 23:15:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT sideways market outlook
evt_002868,2024-01-02 13:30:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT breakdown market outlook
evt_002869,2024-01-25 07:10:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT bearish setup market outlook
evt_002870,2024-01-27 00:50:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT risk off market outlook
evt_002871,2024-02-11 06:10:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT breakdown market outlook
evt_002872,2024-02-02 12:25:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT sell pressure market outlook
evt_002873,2024-01-17 05:15:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT risk off market outlook
evt_002874,2024-01-07 10:30:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT risk off market outlook
evt_002875,2024-01-29 21:05:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT negative momentum market outlook
evt_002876,2024-01-26 00:55:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT sideways market outlook
evt_002877,2024-02-02 12:20:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT negative momentum market outlook
evt_002878,2024-02-01 15:50:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT negative momentum market outlook
evt_002879,2024-02-08 23:20:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT risk off market outlook
evt_002880,2024-01-24 15:05:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT breakdown market outlook
evt_002881,2024-01-28 05:20:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT mixed signals market outlook
evt_002882,2024-01-05 19:05:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT breakdown market outlook
evt_002883,2024-01-12 16:35:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT bearish setup market outlook
evt_002884,2024-01-23 18:10:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT flat move market outlook
evt_002885,2024-01-28 02:55:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT mixed signals market outlook
evt_002886,2024-01-27 23:55:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT negative momentum market outlook
evt_002887,2024-01-20 02:55:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT positive momentum market outlook
evt_002888,2024-01-28 11:20:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT bearish setup market outlook
evt_002889,2024-02-10 17:15:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT bullish setup market outlook
evt_002890,2024-01-21 06:35:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT risk off market outlook
evt_002891,2024-01-07 07:35:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT bullish setup market outlook
evt_002892,2024-02-03 10:30:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT breakdown market outlook
evt_002893,2024-01-10 14:55:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT sideways market outlook
evt_002894,2024-01-19 07:25:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT uncertain market outlook
evt_002895,2024-01-25 07:40:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT flat move market outlook
evt_002896,2024-01-09 06:30:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT strong demand market outlook
evt_002897,2024-01-07 06:10:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT buy pressure market outlook
evt_002898,2024-01-09 21:55:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT bearish setup market outlook
evt_002899,2024-01-08 16:55:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT negative momentum market outlook
evt_002900,2024-01-05 00:40:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT positive momentum market outlook
evt_002901,2024-02-09 10:05:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT risk off market outlook
evt_002902,2024-01-17 16:10:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT range market outlook
evt_002903,2024-01-05 11:30:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT flat move market outlook
evt_002904,2024-02-05 11:50:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT negative momentum market outlook
evt_002905,2024-02-04 00:15:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT sell pressure market outlook
evt_002906,2024-01-09 14:20:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT negative momentum market outlook
evt_002907,2024-01-23 07:40:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT sideways market outlook
evt_002908,2024-01-21 11:35:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT uncertain market outlook
evt_002909,2024-02-11 00:15:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT breakdown market outlook
evt_002910,2024-01-22 02:10:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT breakdown market outlook
evt_002911,2024-01-16 16:50:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT range market outlook
evt_002912,2024-01-14 08:05:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT positive momentum market outlook
evt_002913,2024-02-05 09:50:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT uncertain market outlook
evt_002914,2024-01-16 09:10:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT bullish setup market outlook
evt_002915,2024-01-22 18:30:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT mixed signals market outlook
evt_002916,2024-01-25 23:50:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT risk off market outlook
evt_002917,2024-01-24 20:00:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT bearish setup market outlook
evt_002918,2024-01-30 12:15:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT flat move market outlook
evt_002919,2024-01-23 03:10:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT breakout market outlook
evt_002920,2024-01-01 15:50:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT bearish setup market outlook
evt_002921,2024-01-22 01:35:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT sell pressure market outlook
evt_002922,2024-02-03 11:45:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT range market outlook
evt_002923,2024-01-14 02:20:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT mixed signals market outlook
evt_002924,2024-01-22 17:50:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT buy pressure market outlook
evt_002925,2024-01-15 15:55:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT breakdown market outlook
evt_002926,2024-01-30 21:50:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT breakdown market outlook
evt_002927,2024-02-01 19:05:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT flat move market outlook
evt_002928,2024-02-02 01:30:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT negative momentum market outlook
evt_002929,2024-01-20 17:50:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT breakdown market outlook
evt_002930,2024-01-17 04:40:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT sell pressure market outlook
evt_002931,2024-01-07 21:10:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT breakout market outlook
evt_002932,2024-01-05 00:35:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT negative momentum market outlook
evt_002933,2024-01-12 07:55:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT bullish setup market outlook
evt_002934,2024-02-04 12:10:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT breakout market outlook
evt_002935,2024-01-14 23:30:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT buy pressure market outlook
evt_002936,2024-01-22 17:45:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT breakout market outlook
evt_002937,2024-01-27 15:35:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT strong demand market outlook
evt_002938,2024-01-27 22:55:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT strong demand market outlook
evt_002939,2024-01-19 21:20:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT breakout market outlook
evt_002940,2024-01-10 03:00:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT breakdown market outlook
evt_002941,2024-01-03 18:00:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT flat move market outlook
evt_002942,2024-02-09 00:50:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT risk off market outlook
evt_002943,2024-01-31 01:30:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT buy pressure market outlook
evt_002944,2024-01-13 02:35:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT breakdown market outlook
evt_002945,2024-01-24 11:15:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT range market outlook
evt_002946,2024-01-04 17:25:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT bullish setup market outlook
evt_002947,2024-01-25 23:10:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT negative momentum market outlook
evt_002948,2024-01-29 07:35:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT risk off market outlook
evt_002949,2024-01-13 16:15:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT flat move market outlook
evt_002950,2024-01-10 01:15:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT breakout market outlook
evt_002951,2024-01-01 17:40:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT sell pressure market outlook
evt_002952,2024-01-28 21:10:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT range market outlook
evt_002953,2024-01-10 20:25:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT bullish setup market outlook
evt_002954,2024-02-03 02:05:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT breakout market outlook
evt_002955,2024-01-15 03:50:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT bearish setup market outlook
evt_002956,2024-01-30 20:55:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT risk off market outlook
evt_002957,2024-02-01 23:55:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT risk off market outlook
evt_002958,2024-02-02 10:55:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT buy pressure market outlook
evt_002959,2024-02-04 11:10:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT flat move market outlook
evt_002960,2024-02-04 15:30:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT mixed signals market outlook
evt_002961,2024-01-18 05:20:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT flat move market outlook
evt_002962,2024-02-02 18:40:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT breakdown market outlook
evt_002963,2024-01-02 20:20:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT mixed signals market outlook
evt_002964,2024-01-12 21:30:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT strong demand market outlook
evt_002965,2024-01-04 09:35:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT negative momentum market outlook
evt_002966,2024-02-09 12:20:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT bullish setup market outlook
evt_002967,2024-01-06 15:55:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT positive momentum market outlook
evt_002968,2024-01-01 10:40:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT strong demand market outlook
evt_002969,2024-01-22 16:35:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT bearish setup market outlook
evt_002970,2024-01-05 13:35:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT mixed signals market outlook
evt_002971,2024-01-20 08:45:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT mixed signals market outlook
evt_002972,2024-01-28 16:50:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT strong demand market outlook
evt_002973,2024-02-09 05:10:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT positive momentum market outlook
evt_002974,2024-01-20 09:50:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT sideways market outlook
evt_002975,2024-02-06 22:20:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT breakdown market outlook
evt_002976,2024-01-06 09:25:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT strong demand market outlook
evt_002977,2024-01-13 18:25:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT breakdown market outlook
evt_002978,2024-02-06 20:35:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT mixed signals market outlook
evt_002979,2024-02-02 00:10:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT range market outlook
evt_002980,2024-01-08 18:20:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT bullish setup market outlook
evt_002981,2024-02-03 07:30:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT sell pressure market outlook
evt_002982,2024-02-03 07:10:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT mixed signals market outlook
evt_002983,2024-02-08 12:30:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT sell pressure market outlook
